id,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
ACE2,1,2,3,0.8022848963737488,-2.7883447408676147,-1.986059844493866,6.0,0.3225806451612903,0.4533333333333333,9.0,1,0.04818310698193631,0,1,0.1666666716337204,0.2718324615278826
ASH1,3,0,3,0.9231407642364502,0.0,0.9231407642364502,0.0,0.0,0.0,0.0,4,0.08212170091174267,0,0,0.1666666716337204,0.6271809162018425
CIN5,1,2,3,1.4390089511871338,1.5740919709205627,3.0131009221076965,5.0,0.34375,0.4121212121212121,0.0,3,0.025480658376398888,0,2,0.5,0.0513930484265599
GCR2,3,2,5,-3.28035506606102,1.7482685446739197,-1.5320865213871002,5.0,0.38461538461538464,0.49499999999999994,38.0,1,0.13632792807729208,0,1,0.05000000074505806,0.789693278686944
GLN3,0,2,2,0.0,-1.1549587547779083,-1.1549587547779083,5.0,0.34375,0.45,0.0,0,0.014650101099007651,0,3,0.0,0.0
HAP4,2,2,4,-0.3793611526489258,-0.26496532559394836,-0.6443264782428741,5.0,0.38461538461538464,0.495,9.0,3,0.03282750412795714,0,1,0.0833333358168602,0.12713416377158543
HMO1,4,2,6,-2.714527353644371,-0.02905520796775818,-2.743582561612129,5.0,0.3448275862068966,0.4616666666666667,28.0,3,0.0988821294984051,0,1,0.13333334028720856,0.7832171533549955
MSN2,3,1,4,0.2568998485803604,-4.206674098968506,-3.9497742503881454,5.0,0.3448275862068966,0.42000000000000004,38.0,1,0.120861967214986,0,1,0.0833333358168602,0.9304452897877006
SFP1,2,2,4,1.4645915031433105,-1.5113497376441956,-0.04675823450088501,7.0,0.2777777777777778,0.41761904761904767,19.0,1,0.0788493254495986,0,1,0.0833333358168602,0.46784080199223377
STB5,0,1,1,0.0,-1.0670980215072632,-1.0670980215072632,5.0,0.3548387096774194,0.4272727272727272,0.0,2,0.014650101099007651,0,4,0.0,0.0
SWI4,0,2,2,0.0,2.4316576719284058,2.4316576719284058,6.0,0.3548387096774194,0.4803030303030304,0.0,3,0.014650101099007651,0,5,0.0,0.0
SWI5,1,2,3,-2.8283655643463135,-5.433013200759888,-8.261378765106201,4.0,0.4166666666666667,0.5083333333333332,14.0,1,0.028128403186042948,0,1,0.1666666716337204,0.19838026122177024
YHP1,2,4,6,-1.1664193719625473,-4.137239933013916,-5.303659304976463,4.0,0.5,0.6416666666666666,34.0,4,0.06343781905053372,0,1,0.10000000149011612,0.33901525098276286
YOX1,4,1,5,-5.327759623527527,0.3789387047290802,-4.948820918798447,6.0,0.30303030303030304,0.38666666666666666,22.0,1,0.11270237156221287,0,1,0.15000000596046448,1.0
ZAP1,2,3,5,-4.071591079235077,-0.422711119055748,-4.494302198290825,4.0,0.47619047619047616,0.5916666666666666,46.0,3,0.12824683441993462,0,1,0.20000000298023224,0.5828908655225141
